Symbol,Date,EnTime,Bprice,ExTime,Sprice,Option,p/l,Strike
NIFTY,09/02/22,9:45:00,76,10:00:00,86.3,Buy Call,515,17400
NIFTY,09/02/22,10:00:00,66.2,10:05:00,74.6,Buy Put,420,17400
NIFTY,09/02/22,10:05:00,78.85,10:15:00,86.05,Buy Call,360,17400
NIFTY,09/02/22,10:15:00,66.45,10:45:00,75.2,Buy Put,437.5,17400
NIFTY,09/02/22,10:45:00,73.5,11:00:00,77.95,Buy Call,222.5,17400
NIFTY,09/02/22,11:00:00,67.5,11:20:00,72.85,Buy Put,267.5,17400
NIFTY,09/02/22,11:20:00,71,11:25:00,74.95,Buy Call,197.5,17400
NIFTY,09/02/22,11:25:00,68,11:45:00,74.3,Buy Put,315,17400
NIFTY,09/02/22,11:45:00,68.7,12:30:00,81.55,Buy Call,642.5,17400
NIFTY,09/02/22,12:30:00,55.75,12:35:00,58.65,Buy Put,145,17400
NIFTY,09/02/22,12:35:00,78.45,12:40:00,80.5,Buy Call,102.5,17400
NIFTY,09/02/22,12:40:00,56.35,12:50:00,59,Buy Put,132.5,17400
NIFTY,09/02/22,12:50:00,77,13:00:00,79.2,Buy Call,110,17400
NIFTY,09/02/22,13:00:00,55.65,13:20:00,65.1,Buy Put,472.5,17400
NIFTY,09/02/22,13:20:00,67.7,13:40:00,73.1,Buy Call,270,17400
NIFTY,09/02/22,13:40:00,56.9,13:45:00,60.3,Buy Put,170,17400
NIFTY,09/02/22,13:45:00,70.25,15:30:00,109,Sell Put,1937.5,17400
NIFTY,10/02/22,10:25:00,12,11:15:00,27.8,Buy Call,790,17600
NIFTY,10/02/22,11:15:00,45.8,11:25:00,54.4,Buy Put,430,17600
NIFTY,10/02/22,11:25:00,21.7,12:05:00,39.55,Buy Call,892.5,17600
NIFTY,10/02/22,12:05:00,25.45,12:40:00,33.95,Buy Put,425,17600
NIFTY,10/02/22,12:40:00,27.05,13:10:00,34.8,Buy Call,387.5,17600
NIFTY,10/02/22,13:10:00,20.3,13:25:00,24,Buy Put,185,17600
NIFTY,10/02/22,13:25:00,28.65,13:55:00,40.45,Buy Call,590,17600
NIFTY,10/02/22,13:55:00,12.45,14:05:00,18.8,Buy Put,317.5,17600
NIFTY,10/02/22,14:05:00,28.3,14:20:00,41.5,Buy Call,660,17600
NIFTY,10/02/22,14:20:00,8.15,14:30:00,13.4,Buy Put,262.5,17600
NIFTY,10/02/22,14:30:00,29.75,14:40:00,31.45,Buy Call,85,17600
NIFTY,10/02/22,14:40:00,8.95,14:55:00,16.85,Buy Put,395,17600
NIFTY,10/02/22,14:55:00,12.7,15:10:00,25.1,Buy Call,620,17600
NIFTY,10/02/22,15:10:00,0.85,15:30:00,0.15,Sell Call,-35,17600
NIFTY,11/02/22,9:20:00,135.75,9:35:00,161.85,Buy Put,1305,17400
NIFTY,11/02/22,9:35:00,141.6,9:40:00,151.2,Buy Call,480,17400
NIFTY,11/02/22,9:40:00,147.85,12:30:00,172.1,Buy Put,1212.5,17400
NIFTY,11/02/22,12:30:00,125.75,12:50:00,140.2,Buy Call,722.5,17400
NIFTY,11/02/22,12:50:00,156,12:55:00,163.05,Buy Put,352.5,17400
NIFTY,11/02/22,12:55:00,132.85,13:50:00,154.6,Buy Call,1087.5,17400
NIFTY,11/02/22,13:50:00,138.1,14:15:00,162.75,Buy Put,1232.5,17400
NIFTY,11/02/22,14:15:00,132.3,14:20:00,137.6,Buy Call,265,17400
NIFTY,11/02/22,14:20:00,154.45,14:35:00,163.05,Buy Put,430,17400
NIFTY,11/02/22,14:35:00,132.6,14:40:00,130.65,Buy Call,-97.5,17400
NIFTY,11/02/22,14:40:00,161.1,14:50:00,171.6,Buy Put,525,17400
NIFTY,11/02/22,14:50:00,125.7,15:10:00,135.4,Buy Call,485,17400
NIFTY,11/02/22,15:10:00,152.6,15:30:00,180,Sell Call,1370,17400
NIFTY,14/02/22,9:20:00,187.35,9:25:00,205.25,Buy Call,895,17000
NIFTY,14/02/22,9:25:00,187.6,9:40:00,213.3,Buy Put,1285,17000
NIFTY,14/02/22,9:40:00,172.15,10:05:00,202.2,Buy Call,1502.5,17000
NIFTY,14/02/22,10:05:00,156.45,10:10:00,175.5,Buy Put,952.5,17000
NIFTY,14/02/22,10:10:00,184.2,11:00:00,202.05,Buy Call,892.5,17000
NIFTY,14/02/22,11:00:00,141.35,11:45:00,167.95,Buy Put,1330,17000
NIFTY,14/02/22,11:45:00,172.55,12:05:00,179.6,Buy Call,352.5,17000
NIFTY,14/02/22,12:05:00,155.75,12:15:00,166.25,Buy Put,525,17000
NIFTY,14/02/22,12:15:00,170.55,12:30:00,178.05,Buy Call,375,17000
NIFTY,14/02/22,12:30:00,153.9,12:55:00,182.4,Buy Put,1425,17000
NIFTY,14/02/22,12:55:00,154.45,13:30:00,180.35,Buy Call,1295,17000
NIFTY,14/02/22,13:30:00,149.2,13:35:00,154.7,Buy Put,275,17000
NIFTY,14/02/22,13:35:00,175.15,13:40:00,178.2,Buy Call,152.5,17000
NIFTY,14/02/22,13:40:00,152.1,15:30:00,280,Sell Call,6395,17000
NIFTY,15/02/22,12:00:00,116.45,12:30:00,111.75,Buy Call,-235,17100
NIFTY,15/02/22,12:30:00,169.7,12:35:00,163.65,Buy Put,-302.5,17100
NIFTY,15/02/22,12:35:00,119.05,13:05:00,146.85,Buy Call,1390,17100
NIFTY,15/02/22,13:05:00,126.8,13:10:00,136.8,Buy Put,500,17100
NIFTY,15/02/22,13:10:00,136.05,13:20:00,135.1,Buy Call,-47.5,17100
NIFTY,15/02/22,13:20:00,134.6,13:30:00,144,Buy Put,470,17100
NIFTY,15/02/22,13:30:00,128.6,15:30:00,304.9,Sell Put,8815,17100
NIFTY,16/02/22,9:25:00,74.45,9:35:00,91,Buy Call,827.5,17400
NIFTY,16/02/22,9:35:00,97.85,10:15:00,135.85,Buy Put,1900,17400
NIFTY,16/02/22,10:15:00,66.4,12:50:00,104.8,Buy Call,1920,17400
NIFTY,16/02/22,12:50:00,80.85,13:00:00,91.3,Buy Put,522.5,17400
NIFTY,16/02/22,13:00:00,89.1,13:15:00,98,Buy Call,445,17400
NIFTY,16/02/22,13:15:00,73.75,13:25:00,78.9,Buy Put,257.5,17400
NIFTY,16/02/22,13:25:00,92.3,14:15:00,117.4,Buy Call,1255,17400
NIFTY,16/02/22,14:15:00,48.5,15:30:00,140,Sell Call,4575,17400
NIFTY,17/02/22,9:20:00,63.3,9:25:00,66.75,Buy Call,172.5,17400
NIFTY,17/02/22,9:25:00,45.95,10:55:00,95.05,Buy Put,2455,17400
NIFTY,17/02/22,10:55:00,27.7,11:35:00,38.65,Buy Call,547.5,17400
NIFTY,17/02/22,11:35:00,60.2,11:55:00,82.2,Buy Put,1100,17400
NIFTY,17/02/22,11:55:00,24.5,12:45:00,37.7,Buy Call,660,17400
NIFTY,17/02/22,12:45:00,43.35,12:55:00,46.75,Buy Put,170,17400
NIFTY,17/02/22,12:55:00,32.05,13:05:00,32.5,Buy Call,22.5,17400
NIFTY,17/02/22,13:05:00,40.3,13:15:00,41.9,Buy Put,80,17400
NIFTY,17/02/22,13:15:00,27.75,13:20:00,31.1,Buy Call,167.5,17400
NIFTY,17/02/22,13:20:00,38.6,13:30:00,51,Buy Put,620,17400
NIFTY,17/02/22,13:30:00,20.75,13:50:00,38.4,Buy Call,882.5,17400
NIFTY,17/02/22,13:50:00,27.7,14:25:00,61.75,Buy Put,1702.5,17400
NIFTY,17/02/22,14:25:00,7,15:30:00,0.05,Sell Put,-347.5,17400
NIFTY,18/02/22,9:20:00,206.55,9:40:00,212.4,Buy Call,292.5,17300
NIFTY,18/02/22,9:40:00,215.3,9:55:00,229.5,Buy Put,710,17300
NIFTY,18/02/22,9:55:00,188.3,10:15:00,203.6,Buy Call,765,17300
NIFTY,18/02/22,10:15:00,201.25,10:20:00,206.4,Buy Put,257.5,17300
NIFTY,18/02/22,10:20:00,200,10:30:00,199.2,Buy Call,-40,17300
NIFTY,18/02/22,10:30:00,202,10:55:00,221.45,Buy Put,972.5,17300
NIFTY,18/02/22,10:55:00,181.2,11:25:00,206.15,Buy Call,1247.5,17300
NIFTY,18/02/22,11:25:00,186.9,11:35:00,193.6,Buy Put,335,17300
NIFTY,18/02/22,11:35:00,199.6,11:55:00,216.6,Buy Call,850,17300
NIFTY,18/02/22,11:55:00,175.35,12:05:00,184.4,Buy Put,452.5,17300
NIFTY,18/02/22,12:05:00,207.55,12:25:00,221.65,Buy Call,705,17300
NIFTY,18/02/22,12:25:00,165.7,15:00:00,206.35,Buy Put,2032.5,17300
NIFTY,18/02/22,15:00:00,179.45,15:05:00,186.65,Buy Call,360,17300
NIFTY,18/02/22,15:05:00,199.6,15:25:00,206.75,Buy Put,357.5,17300
NIFTY,18/02/22,15:25:00,177.2,15:30:00,177,Sell Put,-10,17300
NIFTY,21/02/22,9:55:00,144,14:05:00,216.1,Buy Call,3605,17200
NIFTY,21/02/22,14:05:00,117.8,14:50:00,148.5,Buy Put,1535,17200
NIFTY,21/02/22,14:50:00,157.55,15:00:00,170.4,Buy Call,642.5,17200
NIFTY,21/02/22,15:00:00,137.85,15:20:00,145.85,Buy Put,400,17200
NIFTY,21/02/22,15:20:00,152.4,15:25:00,153.65,Buy Call,62.5,17200
NIFTY,21/02/22,15:25:00,141.25,15:30:00,140.05,Buy Put,-60,17200
NIFTY,21/02/22,15:30:00,149,15:30:00,149,Sell Put,0,17200
NIFTY,22/02/22,10:55:00,124.3,11:10:00,152.95,Buy Call,1432.5,17000
NIFTY,22/02/22,11:10:00,160.55,11:15:00,170.3,Buy Put,487.5,17000
NIFTY,22/02/22,11:15:00,142.4,11:35:00,150.65,Buy Call,412.5,17000
NIFTY,22/02/22,11:35:00,155.45,11:40:00,162.05,Buy Put,330,17000
NIFTY,22/02/22,11:40:00,143.25,11:45:00,151.6,Buy Call,417.5,17000
NIFTY,22/02/22,11:45:00,151.55,12:05:00,185.3,Buy Put,1687.5,17000
NIFTY,22/02/22,12:05:00,115.9,15:30:00,170,Sell Put,2705,17000
NIFTY,23/02/22,9:20:00,101.3,9:30:00,108.85,Buy Call,377.5,17200
NIFTY,23/02/22,9:30:00,98.05,9:50:00,112.35,Buy Put,715,17200
NIFTY,23/02/22,9:50:00,90.15,10:00:00,91.95,Buy Call,90,17200
NIFTY,23/02/22,10:00:00,107.3,10:25:00,137.8,Buy Put,1525,17200
NIFTY,23/02/22,10:25:00,73.45,11:35:00,88.7,Buy Call,762.5,17200
NIFTY,23/02/22,11:35:00,97.35,11:40:00,103.25,Buy Put,295,17200
NIFTY,23/02/22,11:40:00,83.55,11:45:00,85.85,Buy Call,115,17200
NIFTY,23/02/22,11:45:00,100.15,11:55:00,107.1,Buy Put,347.5,17200
NIFTY,23/02/22,11:55:00,77.8,12:00:00,82,Buy Call,210,17200
NIFTY,23/02/22,12:00:00,99.7,12:05:00,105.75,Buy Put,302.5,17200
NIFTY,23/02/22,12:05:00,78.95,12:10:00,81.65,Buy Call,135,17200
NIFTY,23/02/22,12:10:00,101.9,12:20:00,110.5,Buy Put,430,17200
NIFTY,23/02/22,12:20:00,72.95,12:25:00,76.05,Buy Call,155,17200
NIFTY,23/02/22,12:25:00,104.1,13:10:00,112.2,Buy Put,405,17200
NIFTY,23/02/22,13:10:00,64.1,13:25:00,70.25,Buy Call,307.5,17200
NIFTY,23/02/22,13:25:00,103.45,13:50:00,113.95,Buy Put,525,17200
NIFTY,23/02/22,13:50:00,61,15:30:00,31.45,Sell Put,-1477.5,17200
NIFTY,24/02/22,9:45:00,71.55,10:00:00,85.25,Buy Put,685,16500
NIFTY,24/02/22,10:00:00,104.45,10:05:00,114.2,Buy Call,487.5,16500
NIFTY,24/02/22,10:05:00,66.6,13:00:00,77.2,Buy Put,530,16500
NIFTY,24/02/22,13:00:00,44.25,13:15:00,73,Buy Call,1437.5,16500
NIFTY,24/02/22,13:15:00,39.75,13:45:00,95.8,Buy Put,2802.5,16500
NIFTY,24/02/22,13:45:00,20.75,14:00:00,41.3,Buy Call,1027.5,16500
NIFTY,24/02/22,14:00:00,59.1,14:15:00,71.05,Buy Put,597.5,16500
NIFTY,24/02/22,14:15:00,25.65,15:30:00,0.1,Sell Put,-1277.5,16500
NIFTY,25/02/22,9:45:00,190.95,11:10:00,245.45,Buy Call,2725,16700
NIFTY,25/02/22,11:10:00,231.3,11:20:00,243,Buy Put,585,16700
NIFTY,25/02/22,11:20:00,234.7,11:40:00,241.1,Buy Call,320,16700
NIFTY,25/02/22,11:40:00,238.7,11:45:00,241,Buy Put,115,16700
NIFTY,25/02/22,11:45:00,238.3,11:50:00,237.5,Buy Call,-40,16700
NIFTY,25/02/22,11:50:00,239.4,12:20:00,261.15,Buy Put,1087.5,16700
NIFTY,25/02/22,12:20:00,206.7,12:45:00,200.75,Buy Call,-297.5,16700
NIFTY,25/02/22,12:45:00,269.55,12:50:00,267.9,Buy Put,-82.5,16700
NIFTY,25/02/22,12:50:00,204.4,13:05:00,219.65,Buy Call,762.5,16700
NIFTY,25/02/22,13:05:00,251.5,13:10:00,262.5,Buy Put,550,16700
NIFTY,25/02/22,13:10:00,207.85,13:15:00,215.2,Buy Call,367.5,16700
NIFTY,25/02/22,13:15:00,252.5,13:30:00,261.4,Buy Put,445,16700
NIFTY,25/02/22,13:30:00,203.35,13:40:00,197.75,Buy Call,-280,16700
NIFTY,25/02/22,13:40:00,265.2,13:50:00,278.7,Buy Put,675,16700
NIFTY,25/02/22,13:50:00,193,14:55:00,222.15,Buy Call,1457.5,16700
NIFTY,25/02/22,14:55:00,254,15:15:00,265.7,Buy Put,585,16700
NIFTY,25/02/22,15:15:00,207.9,15:30:00,211,Sell Put,155,16700
NIFTY,28/02/22,10:35:00,170.9,11:35:00,245.45,Buy Call,3727.5,16600
NIFTY,28/02/22,11:35:00,242.3,11:45:00,246,Buy Put,185,16600
NIFTY,28/02/22,11:45:00,230.65,15:29:50,336.95,Sell Put,5315,16600
NIFTY,02/03/22,9:30:00,176.6,10:10:00,195,Buy Put,920,16600
NIFTY,02/03/22,10:10:00,160.5,10:25:00,176.5,Buy Call,800,16600
NIFTY,02/03/22,10:25:00,168.1,10:50:00,192.75,Buy Put,1232.5,16600
NIFTY,02/03/22,10:50:00,151.75,10:55:00,155.7,Buy Call,197.5,16600
NIFTY,02/03/22,10:55:00,184.35,11:00:00,190.05,Buy Put,285,16600
NIFTY,02/03/22,11:00:00,151.65,11:05:00,157.85,Buy Call,310,16600
NIFTY,02/03/22,11:05:00,183.85,11:20:00,189.05,Buy Put,260,16600
NIFTY,02/03/22,11:20:00,149.9,11:35:00,158.15,Buy Call,412.5,16600
NIFTY,02/03/22,11:35:00,176.75,13:00:00,199.75,Buy Put,1150,16600
NIFTY,02/03/22,13:00:00,117.1,15:30:00,160,Sell Put,2145,16600
NIFTY,03/03/22,9:40:00,46.85,10:35:00,61.7,Buy Put,742.5,16600
NIFTY,03/03/22,10:35:00,86.75,10:45:00,92.8,Buy Call,302.5,16600
NIFTY,03/03/22,10:45:00,55.3,11:00:00,61.45,Buy Put,307.5,16600
NIFTY,03/03/22,11:00:00,78.95,11:35:00,94.9,Buy Call,797.5,16600
NIFTY,03/03/22,11:35:00,38.65,12:50:00,73.75,Buy Put,1755,16600
NIFTY,03/03/22,12:50:00,32.7,15:29:50,0.05,Sell Put,-1632.5,16600
NIFTY,04/03/22,9:20:00,249.4,9:40:00,245.1,Buy Call,-215,16300
NIFTY,04/03/22,9:40:00,269.55,9:45:00,270.5,Buy Put,47.5,16300
NIFTY,04/03/22,9:45:00,239.75,9:50:00,242.45,Buy Call,135,16300
NIFTY,04/03/22,9:50:00,269.7,11:45:00,287.15,Buy Put,872.5,16300
NIFTY,04/03/22,11:45:00,216.5,12:20:00,228.55,Buy Call,602.5,16300
NIFTY,04/03/22,12:20:00,265.4,12:25:00,276.6,Buy Put,560,16300
NIFTY,04/03/22,12:25:00,217.35,14:35:00,274.5,Buy Call,2857.5,16300
NIFTY,04/03/22,14:35:00,215,15:25:00,270.35,Buy Put,2767.5,16300
NIFTY,04/03/22,15:25:00,212.45,15:30:00,213.1,Sell Put,32.5,16300
NIFTY,08/03/22,9:20:00,212.25,9:25:00,222.9,Buy Call,532.5,15800
NIFTY,08/03/22,9:25:00,194.95,9:30:00,204.9,Buy Put,497.5,15800
NIFTY,08/03/22,9:30:00,213,9:35:00,220.15,Buy Call,357.5,15800
NIFTY,08/03/22,9:35:00,194.2,9:45:00,207.75,Buy Put,677.5,15800
NIFTY,08/03/22,9:45:00,217.85,10:35:00,236.2,Buy Call,917.5,15800
NIFTY,08/03/22,10:35:00,175.6,11:25:00,213.4,Buy Put,1890,15800
NIFTY,08/03/22,11:25:00,189.2,11:30:00,195.1,Buy Call,295,15800
NIFTY,08/03/22,11:30:00,206.1,11:35:00,209.7,Buy Put,180,15800
NIFTY,08/03/22,11:35:00,191.95,11:40:00,196.35,Buy Call,220,15800
NIFTY,08/03/22,11:40:00,204.7,12:20:00,235,Buy Put,1515,15800
NIFTY,08/03/22,12:20:00,167.15,14:20:00,225.5,Buy Call,2917.5,15800
NIFTY,08/03/22,14:20:00,169.6,15:30:00,99.5,Sell Call,-3505,15800
NIFTY,10/03/22,9:25:00,51.6,9:35:00,59.8,Buy Put,410,16600
NIFTY,10/03/22,9:35:00,87,9:40:00,95.2,Buy Call,410,16600
NIFTY,10/03/22,9:40:00,51.55,14:30:00,103.6,Buy Put,2602.5,16600
NIFTY,10/03/22,14:30:00,5.1,14:55:00,21.1,Buy Call,800,16600
NIFTY,10/03/22,14:55:00,26.8,15:00:00,50.55,Buy Put,1187.5,16600
NIFTY,10/03/22,15:00:00,6.3,15:20:00,5.85,Buy Call,-22.5,16600
NIFTY,10/03/22,15:20:00,4.35,15:30:00,5.3,Sell Call,47.5,16600
NIFTY,11/03/22,9:20:00,207.95,10:20:00,260.45,Buy Call,2625,16600
NIFTY,11/03/22,10:20:00,215.7,10:45:00,251.8,Buy Put,1805,16600
NIFTY,11/03/22,10:45:00,222.25,10:50:00,227.7,Buy Call,272.5,16600
NIFTY,11/03/22,10:50:00,244.25,10:55:00,247.1,Buy Put,142.5,16600
NIFTY,11/03/22,10:55:00,224.3,11:10:00,251.8,Buy Call,1375,16600
NIFTY,11/03/22,11:10:00,218.9,11:20:00,228.75,Buy Put,492.5,16600
NIFTY,11/03/22,11:20:00,239.5,12:00:00,253.55,Buy Call,702.5,16600
NIFTY,11/03/22,12:00:00,214.3,13:25:00,240.3,Buy Put,1300,16600
NIFTY,11/03/22,13:25:00,234.35,13:30:00,250,Buy Call,782.5,16600
NIFTY,11/03/22,13:30:00,211.95,13:50:00,253.35,Buy Put,2070,16600
NIFTY,11/03/22,13:50:00,220.95,14:00:00,234.65,Buy Call,685,16600
NIFTY,11/03/22,14:00:00,231.65,14:05:00,239.25,Buy Put,380,16600
NIFTY,11/03/22,14:05:00,225.3,14:25:00,247,Buy Call,1085,16600
NIFTY,11/03/22,14:25:00,211.65,14:30:00,223.8,Buy Put,607.5,16600
NIFTY,11/03/22,14:30:00,233.2,14:55:00,247.7,Buy Call,725,16600
NIFTY,11/03/22,14:55:00,211,15:30:00,212,Sell Call,50,16600
NIFTY,14/03/22,11:25:00,171.2,12:05:00,182,Buy Call,540,16800
NIFTY,14/03/22,12:05:00,232.6,12:25:00,241.85,Buy Put,462.5,16800
NIFTY,14/03/22,12:25:00,173.05,13:15:00,197.25,Buy Call,1210,16800
NIFTY,14/03/22,13:15:00,217.95,13:25:00,229.6,Buy Put,582.5,16800
NIFTY,14/03/22,13:25:00,186.85,13:30:00,193.3,Buy Call,322.5,16800
NIFTY,14/03/22,13:30:00,221.6,13:35:00,225.7,Buy Put,205,16800
NIFTY,14/03/22,13:35:00,186.05,14:00:00,195.2,Buy Call,457.5,16800
NIFTY,14/03/22,14:00:00,214,14:05:00,215.1,Buy Put,55,16800
NIFTY,14/03/22,14:05:00,195.4,15:30:00,255,Sell Put,2980,16800
NIFTY,16/03/22,9:20:00,122.3,9:40:00,139.75,Buy Call,872.5,16900
NIFTY,16/03/22,9:40:00,114.7,10:30:00,142.55,Buy Put,1392.5,16900
NIFTY,16/03/22,10:30:00,111.35,10:55:00,123.35,Buy Call,600,16900
NIFTY,16/03/22,10:55:00,121.85,11:10:00,133.3,Buy Put,572.5,16900
NIFTY,16/03/22,11:10:00,113.2,11:25:00,120.4,Buy Call,360,16900
NIFTY,16/03/22,11:25:00,123.1,11:30:00,126.1,Buy Put,150,16900
NIFTY,16/03/22,11:30:00,117.75,11:55:00,138.65,Buy Call,1045,16900
NIFTY,16/03/22,11:55:00,111.8,12:05:00,116.75,Buy Put,247.5,16900
NIFTY,16/03/22,12:05:00,131.95,12:25:00,144.25,Buy Call,615,16900
NIFTY,16/03/22,12:25:00,110.5,12:30:00,119.25,Buy Put,437.5,16900
NIFTY,16/03/22,12:30:00,133,12:50:00,140,Buy Call,350,16900
NIFTY,16/03/22,12:50:00,111.4,13:20:00,139.15,Buy Put,1387.5,16900
NIFTY,16/03/22,13:20:00,113.9,13:35:00,132,Buy Call,905,16900
NIFTY,16/03/22,13:35:00,117.15,13:45:00,123.45,Buy Put,315,16900
NIFTY,16/03/22,13:45:00,124.4,13:50:00,132.4,Buy Call,400,16900
NIFTY,16/03/22,13:50:00,116.1,14:20:00,129,Buy Put,645,16900
NIFTY,16/03/22,14:20:00,116.15,14:30:00,131.05,Buy Call,745,16900
NIFTY,16/03/22,14:30:00,111.2,14:35:00,119.95,Buy Put,437.5,16900
NIFTY,16/03/22,14:35:00,120.6,15:30:00,174.55,Sell Put,2697.5,16900
NIFTY,17/03/22,9:55:00,25.45,10:30:00,35.8,Buy Call,517.5,17300
NIFTY,17/03/22,10:30:00,83.4,10:40:00,87.35,Buy Put,197.5,17300
NIFTY,17/03/22,10:40:00,31.6,10:50:00,34.6,Buy Call,150,17300
NIFTY,17/03/22,10:50:00,78.75,10:55:00,84.6,Buy Put,292.5,17300
NIFTY,17/03/22,10:55:00,30.85,11:05:00,33.2,Buy Call,117.5,17300
NIFTY,17/03/22,11:05:00,77.65,11:10:00,80.4,Buy Put,137.5,17300
NIFTY,17/03/22,11:10:00,31.6,11:15:00,32.6,Buy Call,50,17300
NIFTY,17/03/22,11:15:00,77.6,11:20:00,79.7,Buy Put,105,17300
NIFTY,17/03/22,11:20:00,30.95,12:00:00,48.5,Buy Call,877.5,17300
NIFTY,17/03/22,12:00:00,53.15,12:10:00,64.05,Buy Put,545,17300
NIFTY,17/03/22,12:10:00,37.1,12:15:00,42.75,Buy Call,282.5,17300
NIFTY,17/03/22,12:15:00,57,12:20:00,63.25,Buy Put,312.5,17300
NIFTY,17/03/22,12:20:00,37.65,12:50:00,53.85,Buy Call,810,17300
NIFTY,17/03/22,12:50:00,40.2,13:20:00,47.1,Buy Put,345,17300
NIFTY,17/03/22,13:20:00,44.45,13:25:00,42.5,Buy Call,-97.5,17300
NIFTY,17/03/22,13:25:00,46.8,13:30:00,51.35,Buy Put,227.5,17300
NIFTY,17/03/22,13:30:00,38.15,13:35:00,39.6,Buy Call,72.5,17300
NIFTY,17/03/22,13:35:00,47.55,13:45:00,47.8,Buy Put,12.5,17300
NIFTY,17/03/22,13:45:00,37.05,14:10:00,57.45,Buy Call,1020,17300
NIFTY,17/03/22,14:10:00,21.75,15:20:00,13.9,Buy Put,-392.5,17300
NIFTY,17/03/22,15:20:00,1.25,15:25:00,0.15,Buy Call,-55,17300
NIFTY,17/03/22,15:25:00,11.05,15:30:00,12.55,Sell Call,75,17300
NIFTY,21/03/22,10:20:00,164.45,13:15:00,215,Buy Put,2527.5,17200
NIFTY,21/03/22,13:15:00,166.3,13:20:00,168.5,Buy Call,110,17200
NIFTY,21/03/22,13:20:00,211.4,13:30:00,220.75,Buy Put,467.5,17200
NIFTY,21/03/22,13:30:00,160.3,13:50:00,169.8,Buy Call,475,17200
NIFTY,21/03/22,13:50:00,205.7,13:55:00,210.75,Buy Put,252.5,17200
NIFTY,21/03/22,13:55:00,165.5,14:20:00,178.5,Buy Call,650,17200
NIFTY,21/03/22,14:20:00,190.35,15:10:00,223.5,Buy Put,1657.5,17200
NIFTY,21/03/22,15:10:00,154.5,15:15:00,160.85,Buy Call,317.5,17200
NIFTY,21/03/22,15:15:00,215.55,15:20:00,223,Buy Put,372.5,17200
NIFTY,21/03/22,15:20:00,157.75,15:30:00,157.4,Sell Put,-17.5,17200
NIFTY,23/03/22,10:20:00,82.9,13:00:00,145.2,Buy Put,3115,17300
NIFTY,23/03/22,13:00:00,84.2,13:35:00,95.45,Buy Call,562.5,17300
NIFTY,23/03/22,13:35:00,115.75,14:00:00,136.95,Buy Put,1060,17300
NIFTY,23/03/22,14:00:00,77.3,14:40:00,92.1,Buy Call,740,17300
NIFTY,23/03/22,14:40:00,105.85,15:30:00,129,Sell Call,1157.5,17300
NIFTY,24/03/22,9:50:00,26.1,10:15:00,41.2,Buy Call,755,17300
NIFTY,24/03/22,10:15:00,81.3,10:35:00,102.4,Buy Put,1055,17300
NIFTY,24/03/22,10:35:00,26,10:40:00,27.25,Buy Call,62.5,17300
NIFTY,24/03/22,10:40:00,97.7,10:45:00,105.6,Buy Put,395,17300
NIFTY,24/03/22,10:45:00,25.05,11:40:00,44.45,Buy Call,970,17300
NIFTY,24/03/22,11:40:00,50.55,13:25:00,131.45,Buy Put,4045,17300
NIFTY,24/03/22,13:25:00,4.6,14:40:00,3.6,Buy Call,-50,17300
NIFTY,24/03/22,14:40:00,70.8,14:45:00,78.95,Buy Put,407.5,17300
NIFTY,24/03/22,14:45:00,2.2,14:50:00,2.85,Buy Call,32.5,17300
NIFTY,24/03/22,14:50:00,64.65,14:55:00,72.6,Buy Put,397.5,17300
NIFTY,24/03/22,14:55:00,1.25,15:00:00,1.1,Buy Call,-7.5,17300
NIFTY,24/03/22,15:00:00,71.95,15:30:00,77.2,Sell Call,262.5,17300
NIFTY,25/03/22,9:20:00,171,9:40:00,186,Buy Put,750,17200
NIFTY,25/03/22,9:40:00,200.05,10:05:00,212.55,Buy Call,625,17200
NIFTY,25/03/22,10:05:00,161.6,10:40:00,188.55,Buy Put,1347.5,17200
NIFTY,25/03/22,10:40:00,194.15,10:50:00,200.25,Buy Call,305,17200
NIFTY,25/03/22,10:50:00,177.55,11:10:00,185.95,Buy Put,420,17200
NIFTY,25/03/22,11:10:00,190.1,11:45:00,195.2,Buy Call,255,17200
NIFTY,25/03/22,11:45:00,177.05,12:35:00,210.95,Buy Put,1695,17200
NIFTY,25/03/22,12:35:00,168.75,12:50:00,172.3,Buy Call,177.5,17200
NIFTY,25/03/22,12:50:00,205.75,13:00:00,212.25,Buy Put,325,17200
NIFTY,25/03/22,13:00:00,168.15,13:10:00,177.2,Buy Call,452.5,17200
NIFTY,25/03/22,13:10:00,195.15,13:30:00,208.75,Buy Put,680,17200
NIFTY,25/03/22,13:30:00,165.15,15:30:00,178.7,Sell Put,677.5,17200
NIFTY,28/03/22,12:30:00,109.7,13:20:00,166.15,Buy Call,2822.5,17200
NIFTY,28/03/22,13:20:00,128.4,13:45:00,145.35,Buy Put,847.5,17200
NIFTY,28/03/22,13:45:00,142.3,14:00:00,155.15,Buy Call,642.5,17200
NIFTY,28/03/22,14:00:00,133.85,14:10:00,141.25,Buy Put,370,17200
NIFTY,28/03/22,14:10:00,148.15,14:40:00,168.95,Buy Call,1040,17200
NIFTY,28/03/22,14:40:00,114.2,15:30:00,97,Sell Call,-860,17200
NIFTY,30/03/22,9:25:00,52.85,10:00:00,68.1,Buy Call,762.5,17500
NIFTY,30/03/22,10:00:00,83.05,10:15:00,88,Buy Put,247.5,17500
NIFTY,30/03/22,10:15:00,64.55,11:15:00,90.8,Buy Call,1312.5,17500
